epoch,capsnet_accuracy,capsnet_loss,decoder_loss,loss,val_capsnet_accuracy,val_capsnet_loss,val_decoder_loss,val_loss
189,0.9604762196540833,0.0447035022079944,0.0242720339447259,0.0542181283235549,0.9111111164093018,0.0793835371732711,0.0284037552773952,0.0905178263783454
190,0.9566666483879088,0.0454522483050823,0.0245386119931936,0.055071372538805,0.9077777862548828,0.0796565487980842,0.0283971633762121,0.0907882302999496
191,0.9552381038665771,0.04521269723773,0.0244300831109285,0.0547892935574054,0.9088888764381408,0.0796978026628494,0.0283847227692604,0.090824618935585
192,0.9638095498085022,0.0439139418303966,0.024471316486597,0.0535066984593868,0.9111111164093018,0.0793517082929611,0.0284118019044399,0.0904891192913055
193,0.9571428298950196,0.0455594360828399,0.0243170298635959,0.0550917312502861,0.9111111164093018,0.0793388113379478,0.0283605698496103,0.0904561579227447
194,0.9566666483879088,0.0439449064433574,0.0244004838168621,0.053509883582592,0.9122222065925598,0.0791881382465362,0.0283917617052793,0.0903177037835121
195,0.9561904668807985,0.0452753417193889,0.0244171079248189,0.0548468306660652,0.9088888764381408,0.0793484300374984,0.0284314341843128,0.0904935374855995
196,0.9580952525138856,0.0446318350732326,0.0246551670134067,0.0542966797947883,0.9100000262260436,0.0792482793331146,0.0284315198659896,0.0903934389352798
197,0.9580952525138856,0.043944664299488,0.0244432725012302,0.0535264499485492,0.9100000262260436,0.0792165473103523,0.0283907111734151,0.0903456807136535
198,0.9528571367263794,0.0444757640361785,0.0244002360850572,0.0540406666696071,0.9088888764381408,0.0790740102529525,0.0284065287560224,0.0902093648910522
199,0.9638095498085022,0.0440199263393878,0.0245743710547685,0.0536530688405036,0.9066666960716248,0.0792084336280822,0.028420740738511,0.0903493911027908
